y_true,y_pred,confidence,p_average,p_flop,p_hit,p_true_baseline,p_true_credits,id,title,original_title
flop,flop,0.6405540560344054,0.20085510938009998,0.6405540560344054,0.15859083458549458,0.4446718638614145,0.6405540560344054,17436,The Informers,The Informers
flop,flop,0.5062492642736355,0.2501247731178836,0.5062492642736355,0.2436259626084809,0.40452948361801977,0.5062492642736355,87729,Jefferson in Paris,Jefferson in Paris
flop,hit,0.6164539513911578,0.32344581026057606,0.06010023834826623,0.6164539513911578,0.1759991222570632,0.06010023834826623,6972,Australia,Australia
hit,hit,0.5212077363408939,0.4482446847991658,0.030547578859940284,0.5212077363408939,0.41680963891975426,0.5212077363408939,87101,Terminator Genisys,Terminator Genisys
average,average,0.3812103195627909,0.3812103195627909,0.30279096340027994,0.3159987170369292,0.2796533729517158,0.3812103195627909,590,The Hours,The Hours
flop,flop,0.6420984189098817,0.2743523905624262,0.6420984189098817,0.08354919052769198,0.3075853794969569,0.6420984189098817,9292,Hudson Hawk,Hudson Hawk
average,average,0.4757670647347801,0.4757670647347801,0.2091903377835118,0.31504259748170804,0.47039203230752785,0.4757670647347801,8676,Fool's Gold,Fool's Gold
hit,average,0.5058866991959852,0.5058866991959852,0.16928477420876406,0.32482852659525085,0.35966525345051953,0.32482852659525085,392,Chocolat,Chocolat
hit,hit,0.38038767361219156,0.3774898911700371,0.24212243521777127,0.38038767361219156,0.31244945607503094,0.38038767361219156,44943,Battle: Los Angeles,Battle: Los Angeles
hit,hit,0.6404069622410271,0.2853240967861566,0.07426894097281633,0.6404069622410271,0.35253858398278964,0.6404069622410271,812,Aladdin,Aladdin
hit,hit,0.420652851371438,0.2964416139447608,0.28290553468380114,0.420652851371438,0.49286210355816773,0.420652851371438,227973,The Peanuts Movie,The Peanuts Movie
hit,average,0.5096429820268039,0.5096429820268039,0.17345287266701695,0.31690414530617916,0.46270732259477904,0.31690414530617916,1598,Cape Fear,Cape Fear
hit,hit,0.6740939819075317,0.08296965053992074,0.24293636755254763,0.6740939819075317,0.33505108511151144,0.6740939819075317,13909,She Wore a Yellow Ribbon,She Wore a Yellow Ribbon
average,average,0.39947570017042744,0.39947570017042744,0.24262292930542467,0.35790137052414794,0.35205058126005084,0.39947570017042744,52451,The Three Musketeers,The Three Musketeers
average,flop,0.5095841810594186,0.2852957918590742,0.5095841810594186,0.20512002708150714,0.3366746522465704,0.2852957918590742,9615,The Fast and the Furious: Tokyo Drift,The Fast and the Furious: Tokyo Drift
hit,average,0.3977153894271561,0.3977153894271561,0.37274885369877003,0.2295357568740739,0.4261875411627001,0.2295357568740739,2251,Unfaithful,Unfaithful
hit,average,0.42149354952656903,0.42149354952656903,0.254949577475822,0.3235568729976091,0.4690765788289628,0.3235568729976091,754,Face/Off,Face/Off
hit,flop,0.5709873879912439,0.3092180956554693,0.5709873879912439,0.1197945163532867,0.30608308940064277,0.1197945163532867,19084,Johnson Family Vacation,Johnson Family Vacation
hit,hit,0.4682497569470628,0.3943908296503902,0.137359413402547,0.4682497569470628,0.3611616506412643,0.4682497569470628,168,Star Trek IV: The Voyage Home,Star Trek IV: The Voyage Home
hit,flop,0.5818961924767135,0.2568329286921321,0.5818961924767135,0.1612708788311543,0.2837801173156038,0.1612708788311543,77877,The Lucky One,The Lucky One
hit,flop,0.44860042309206144,0.29369613034979714,0.44860042309206144,0.2577034465581414,0.4832989467762912,0.2577034465581414,10152,Dumb and Dumberer: When Harry Met Lloyd,Dumb and Dumberer: When Harry Met Lloyd
hit,average,0.489285653507319,0.489285653507319,0.30378716575292675,0.20692718073975425,0.09287516974003246,0.20692718073975425,228150,Fury,Fury
hit,hit,0.6478691054881306,0.2787677239581608,0.07336317055370854,0.6478691054881306,0.573680557648999,0.6478691054881306,11351,Jeepers Creepers 2,Jeepers Creepers 2
flop,flop,0.6498463561378379,0.21435427854134542,0.6498463561378379,0.13579936532081652,0.35665580803427904,0.6498463561378379,18206,Alone With Her,Alone With Her
hit,average,0.46674306684757505,0.46674306684757505,0.08397725199530694,0.449279681157118,0.3854497415814301,0.449279681157118,310,Bruce Almighty,Bruce Almighty
hit,hit,0.5125144363750556,0.32019793545082165,0.16728762817412277,0.5125144363750556,0.39587326205531326,0.5125144363750556,681,Diamonds Are Forever,Diamonds Are Forever
hit,hit,0.6527249262616971,0.13837268320854776,0.20890239052975518,0.6527249262616971,0.5153681609458813,0.6527249262616971,375290,Airlift,Airlift
average,hit,0.4332922560216085,0.40485568146929857,0.16185206250909304,0.4332922560216085,0.30086172040962317,0.40485568146929857,26390,Brooklyn's Finest,Brooklyn's Finest
flop,flop,0.5093740855263396,0.31862899616311996,0.5093740855263396,0.1719969183105405,0.3876332537710696,0.5093740855263396,137321,Winter's Tale,Winter's Tale
hit,flop,0.464173648474059,0.23984374629110894,0.464173648474059,0.29598260523483194,0.4802866259787348,0.29598260523483194,38358,The Last Exorcism,The Last Exorcism
hit,hit,0.6174638921331671,0.3485171081732788,0.03401899969355405,0.6174638921331671,0.2657729797425821,0.6174638921331671,76163,The Expendables 2,The Expendables 2
flop,average,0.42147109045795644,0.42147109045795644,0.21408004158343197,0.36444886795861153,0.16998822961670063,0.21408004158343197,1911,The 13th Warrior,The 13th Warrior
hit,flop,0.6181383859420294,0.19443118841112877,0.6181383859420294,0.18743042564684195,0.2968633540965482,0.18743042564684195,304357,Woman in Gold,Woman in Gold
hit,hit,0.41060185539048505,0.223723201694884,0.3656749429146309,0.41060185539048505,0.24847578411357352,0.41060185539048505,535,Flashdance,Flashdance
hit,flop,0.40238649614405647,0.34672209832824424,0.40238649614405647,0.2508914055276993,0.4487917739460224,0.2508914055276993,136795,The Heat,The Heat
flop,flop,0.5338213082566392,0.2857903717433036,0.5338213082566392,0.18038832000005717,0.4256917045502306,0.5338213082566392,14139,Timecrimes,Los cronocrímenes
flop,flop,0.3841864551782067,0.3486383128282068,0.3841864551782067,0.2671752319935865,0.30125677206840923,0.3841864551782067,8202,Æon Flux,Æon Flux
hit,average,0.3819340884571792,0.3819340884571792,0.2500061114258891,0.36805980011693173,0.38928297541517193,0.36805980011693173,51540,Horrible Bosses,Horrible Bosses
flop,flop,0.4540440757127265,0.38275536444957714,0.4540440757127265,0.16320055983769624,0.36128617058337237,0.4540440757127265,17926,Undiscovered,Undiscovered
hit,average,0.4177847977818514,0.4177847977818514,0.34013215230553284,0.24208304991261567,0.271591564938781,0.24208304991261567,2925,The First Wives Club,The First Wives Club
average,flop,0.6201329364377893,0.15487262688319212,0.6201329364377893,0.22499443667901858,0.2131515403250273,0.15487262688319212,84401,Sholem Aleichem: Laughing In The Darkness,Sholem Aleichem: Laughing In The Darkness
hit,hit,0.756536314423467,0.134199055610897,0.10926462996563593,0.756536314423467,0.5453326144081064,0.756536314423467,10160,A Nightmare on Elm Street 5: The Dream Child,A Nightmare on Elm Street 5: The Dream Child
average,flop,0.45351029722924247,0.2861927569775583,0.45351029722924247,0.2602969457931991,0.27433201461694656,0.2861927569775583,25941,Harry Brown,Harry Brown
hit,flop,0.4540531335438078,0.28271577705914663,0.4540531335438078,0.2632310893970456,0.3468893168056842,0.2632310893970456,10135,Road House,Road House
hit,hit,0.7126651513830536,0.22195605368027005,0.06537879493667627,0.7126651513830536,0.4073322835858043,0.7126651513830536,36557,Casino Royale,Casino Royale
flop,flop,0.5538469342912404,0.38399356441385024,0.5538469342912404,0.06215950129490937,0.43589736785993527,0.5538469342912404,9042,The Cave,The Cave
flop,average,0.43967249531411173,0.43967249531411173,0.28177754046657455,0.2785499642193138,0.4036247007875398,0.28177754046657455,2185,Big Trouble,Big Trouble
hit,hit,0.42785346400449703,0.2669615150400073,0.30518502095549555,0.42785346400449703,0.5868557262585247,0.42785346400449703,768,From Hell,From Hell
average,average,0.5152688975179246,0.5152688975179246,0.12231463246097209,0.3624164700211033,0.4107666944660188,0.5152688975179246,44826,Hugo,Hugo
flop,hit,0.5437150766275843,0.3427067951293321,0.11357812824308355,0.5437150766275843,0.3269399660123175,0.11357812824308355,43949,Flipped,Flipped
flop,hit,0.3607671250652064,0.3449816342198378,0.2942512407149559,0.3607671250652064,0.19058357921246022,0.2942512407149559,18162,Land of the Lost,Land of the Lost
average,hit,0.46495902230358827,0.4474634382236803,0.08757753947273159,0.46495902230358827,0.5903817026338876,0.4474634382236803,44833,Battleship,Battleship
hit,average,0.4426582512957698,0.4426582512957698,0.34661891977223513,0.21072282893199498,0.29560206181904175,0.21072282893199498,11678,Vertical Limit,Vertical Limit
hit,hit,0.6398503202569636,0.2375916159818068,0.12255806376122948,0.6398503202569636,0.2978441426561513,0.6398503202569636,137106,The Lego Movie,The Lego Movie
flop,average,0.5064256914672624,0.5064256914672624,0.0891112807313231,0.4044630278014146,0.2505468175050683,0.0891112807313231,9573,Blood Work,Blood Work
flop,flop,0.49000782801633497,0.3724460428889905,0.49000782801633497,0.1375461290946744,0.26090268395187527,0.49000782801633497,16072,Gods and Generals,Gods and Generals
hit,flop,0.6305637980290998,0.27700760471674596,0.6305637980290998,0.09242859725415423,0.17731277938334422,0.09242859725415423,25643,Love Happens,Love Happens
hit,hit,0.5432448556335686,0.35172587139779604,0.10502927296863535,0.5432448556335686,0.32204268086407334,0.5432448556335686,16869,Inglourious Basterds,Inglourious Basterds
hit,hit,0.6777818750067475,0.2988454054322937,0.023372719560958755,0.6777818750067475,0.3656770871808806,0.6777818750067475,131634,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2
flop,flop,0.5124077527143078,0.3055791754197409,0.5124077527143078,0.18201307186595128,0.5050839803407596,0.5124077527143078,14396,Code Name: The Cleaner,Code Name: The Cleaner
hit,hit,0.3843358248251274,0.31931697358583644,0.29634720158903605,0.3843358248251274,0.3895292713402148,0.3843358248251274,50359,Hop,Hop
hit,hit,0.7136871239044175,0.19193611278145892,0.09437676331412372,0.7136871239044175,0.586349278541037,0.7136871239044175,215,Saw II,Saw II
average,flop,0.6203580234125081,0.23876763481687385,0.6203580234125081,0.140874341770618,0.3494402449338207,0.23876763481687385,256924,Danny Collins,Danny Collins
hit,hit,0.8477300960623145,0.08583647283122348,0.06643343110646198,0.8477300960623145,0.44284366132915154,0.8477300960623145,1891,The Empire Strikes Back,The Empire Strikes Back
hit,hit,0.7728063102630586,0.20036720300085056,0.026826486736090876,0.7728063102630586,0.38020804236312344,0.7728063102630586,54138,Star Trek Into Darkness,Star Trek Into Darkness
flop,flop,0.45143082784149596,0.34245451123940096,0.45143082784149596,0.20611466091910324,0.4217542792191482,0.45143082784149596,12779,Swept Away,Swept Away
average,hit,0.5218353769807805,0.37100180376765646,0.10716281925156301,0.5218353769807805,0.2432845091590139,0.37100180376765646,10066,House of Wax,House of Wax
flop,flop,0.6165410309274502,0.3095649492452406,0.6165410309274502,0.07389401982730918,0.4823982592454354,0.6165410309274502,7288,Duplex,Duplex
hit,average,0.498064915380596,0.498064915380596,0.20105264300391193,0.3008824416154922,0.31436737712585067,0.3008824416154922,9348,Species,Species
average,hit,0.6472165931330739,0.28346542197013713,0.0693179848967889,0.6472165931330739,0.378657864351261,0.28346542197013713,65759,Happy Feet Two,Happy Feet Two
average,flop,0.4190001315501328,0.34603255223353135,0.4190001315501328,0.2349673162163358,0.2752656268078385,0.34603255223353135,23172,The Spy Next Door,The Spy Next Door
hit,flop,0.7106344785451444,0.1878603132662462,0.7106344785451444,0.10150520818860942,0.2339262235128742,0.10150520818860942,22314,In Too Deep,In Too Deep
hit,hit,0.48447121523110187,0.22986975138371427,0.2856590333851839,0.48447121523110187,0.49821085608879784,0.48447121523110187,747,Shaun of the Dead,Shaun of the Dead
flop,flop,0.6225180899177155,0.16423619324868124,0.6225180899177155,0.21324571683360313,0.318944060076332,0.6225180899177155,301748,The Opposite Sex,Opposite Sex
average,flop,0.46295020167311435,0.2579378683652919,0.46295020167311435,0.2791119299615937,0.24173029598314127,0.2579378683652919,218043,Left Behind,Left Behind
hit,hit,0.6748839271994064,0.21137039633040322,0.11374567647019043,0.6748839271994064,0.3430017242557594,0.6748839271994064,660,Thunderball,Thunderball
average,flop,0.46783432384576495,0.34308444531630133,0.46783432384576495,0.18908123083793368,0.27440223948334463,0.34308444531630133,9290,Crocodile Dundee in Los Angeles,Crocodile Dundee in Los Angeles
hit,hit,0.34063272956351115,0.33396591594328523,0.32540135449320357,0.34063272956351115,0.3584305907511014,0.34063272956351115,10521,Bride Wars,Bride Wars
hit,hit,0.5739501738195552,0.24637213057433308,0.17967769560611183,0.5739501738195552,0.7238591166406874,0.5739501738195552,338,"Good bye, Lenin!","Good bye, Lenin!"
hit,hit,0.5249784208390263,0.28522787958085233,0.18979369958012124,0.5249784208390263,0.5985496043256545,0.5249784208390263,62211,Monsters University,Monsters University
hit,hit,0.49598585420084773,0.3495810613459244,0.1544330844532279,0.49598585420084773,0.3881567545346082,0.49598585420084773,4232,Scream,Scream
average,average,0.4802009196023833,0.4802009196023833,0.09621006848928525,0.42358901190833137,0.45968643464355763,0.4802009196023833,39691,Cats & Dogs 2 : The Revenge of Kitty Galore,Cats & Dogs 2 : The Revenge of Kitty Galore
flop,flop,0.7631899065290547,0.12044077726572033,0.7631899065290547,0.11636931620522496,0.4902430607871319,0.7631899065290547,44113,Stone,Stone
hit,flop,0.5349070920622062,0.3093549620929513,0.5349070920622062,0.15573794584484252,0.1733361103272905,0.15573794584484252,12094,Jackass Number Two,Jackass Number Two
average,flop,0.5010791640292147,0.25908839661201016,0.5010791640292147,0.23983243935877518,0.2724028282867315,0.25908839661201016,129670,Nebraska,Nebraska
hit,average,0.43334494585315503,0.43334494585315503,0.3747800156631093,0.19187503848373574,0.2536806046856575,0.19187503848373574,1359,American Psycho,American Psycho
flop,flop,0.37309911470000445,0.35467590368415763,0.37309911470000445,0.27222498161583797,0.42076087311213656,0.37309911470000445,70074,Bullet to the Head,Bullet to the Head
average,hit,0.5065465027429691,0.4155259032700075,0.07792759398702351,0.5065465027429691,0.4250463116953356,0.4155259032700075,18823,Clash of the Titans,Clash of the Titans
hit,flop,0.5604424848499864,0.274667418724515,0.5604424848499864,0.1648900964254985,0.25982059829601273,0.1648900964254985,71688,The Iron Lady,The Iron Lady
hit,hit,0.5525126009232432,0.21847711955973279,0.22901027951702402,0.5525126009232432,0.32247773493043586,0.5525126009232432,16769,Coal Miner's Daughter,Coal Miner's Daughter
hit,hit,0.7947800846341101,0.19296805894782948,0.012251856418060394,0.7947800846341101,0.41355041152068256,0.7947800846341101,271110,Captain America: Civil War,Captain America: Civil War
flop,flop,0.6270742988868547,0.25107288949515194,0.6270742988868547,0.12185281161799341,0.5399776769636581,0.6270742988868547,24746,Six-String Samurai,Six-String Samurai
hit,hit,0.5032651921213883,0.08469170333874318,0.4120431045398685,0.5032651921213883,0.2628087324683959,0.5032651921213883,25209,Annie Get Your Gun,Annie Get Your Gun
average,average,0.8127800910332046,0.8127800910332046,0.028420871735372107,0.15879903723142333,0.44854261387847266,0.8127800910332046,855,Black Hawk Down,Black Hawk Down
average,hit,0.49184380463059635,0.254285859168115,0.2538703362012886,0.49184380463059635,0.2780674913664632,0.254285859168115,641,Requiem for a Dream,Requiem for a Dream
hit,flop,0.4904994034420238,0.41135384648713774,0.4904994034420238,0.09814675007083852,0.28769903081837744,0.09814675007083852,2140,Kiss of the Dragon,Kiss of the Dragon
average,flop,0.4458064972842431,0.20880588951365422,0.4458064972842431,0.3453876132021027,0.2529263852127568,0.20880588951365422,27585,Rabbit Hole,Rabbit Hole
flop,flop,0.5488246821410717,0.3123070974595883,0.5488246821410717,0.13886822039933994,0.4030586705128145,0.5488246821410717,21755,The Brothers Bloom,The Brothers Bloom
hit,average,0.4476610043910621,0.4476610043910621,0.2990493588609626,0.2532896367479752,0.23508571880034018,0.2532896367479752,2142,Cop Land,Cop Land
average,average,0.6591407958261069,0.6591407958261069,0.07861384468573898,0.2622453594881542,0.3673582265894129,0.6591407958261069,4105,Black Rain,Black Rain
hit,average,0.5016117056290099,0.5016117056290099,0.09171982524276272,0.4066684691282273,0.3575501253694358,0.4066684691282273,81188,Rise of the Guardians,Rise of the Guardians
average,average,0.5078692041815206,0.5078692041815206,0.18381604782275332,0.30831474799572606,0.3830996896938347,0.5078692041815206,9297,Monster House,Monster House
hit,average,0.3846289735065622,0.3846289735065622,0.3190916179731657,0.29627940852027207,0.29534344050133726,0.29627940852027207,8836,The X Files: I Want to Believe,The X Files: I Want to Believe
average,hit,0.9558976124026157,0.012751488172148271,0.031350899425235876,0.9558976124026157,0.24797863504994486,0.012751488172148271,28932,F.I.S.T.,F.I.S.T.
average,flop,0.6284305689094325,0.20293500001197312,0.6284305689094325,0.16863443107859433,0.2725986612293904,0.20293500001197312,97430,The Man with the Iron Fists,The Man with the Iron Fists
average,flop,0.4076753841386555,0.36759996858401117,0.4076753841386555,0.22472464727733338,0.34750651308836294,0.36759996858401117,4959,The International,The International
hit,average,0.5364890342998608,0.5364890342998608,0.2449499807372405,0.21856098496289866,0.40729809788256943,0.21856098496289866,1819,"You, Me and Dupree","You, Me and Dupree"
flop,flop,0.6447549783006158,0.27486327925359905,0.6447549783006158,0.0803817424457852,0.3728004230568116,0.6447549783006158,15074,Extreme Ops,Extreme Ops
hit,hit,0.8150513078280704,0.14809695218850466,0.03685173998342502,0.8150513078280704,0.5248185470758953,0.8150513078280704,597,Titanic,Titanic
hit,hit,0.5275252003939287,0.4080895461765693,0.06438525342950197,0.5275252003939287,0.27929692684959045,0.5275252003939287,36586,Blade II,Blade II
hit,hit,0.4369118885882675,0.2583783224500062,0.30470978896172635,0.4369118885882675,0.6406589651327343,0.4369118885882675,11442,Halloween: Resurrection,Halloween: Resurrection
average,average,0.4449075239425013,0.4449075239425013,0.1717810871717047,0.38331138888579397,0.3524666147538297,0.4449075239425013,2157,Lost in Space,Lost in Space
hit,hit,0.3898706077264967,0.3128752615873375,0.29725413068616574,0.3898706077264967,0.38350670627083594,0.3898706077264967,64328,The Muppets,The Muppets
hit,flop,0.47850404481913034,0.23631404525764496,0.47850404481913034,0.2851819099232247,0.35164923671719134,0.2851819099232247,46705,Blue Valentine,Blue Valentine
hit,average,0.4962496521013185,0.4962496521013185,0.21778171169242078,0.2859686362062608,0.19387403041686807,0.2859686362062608,58233,Johnny English Reborn,Johnny English Reborn
hit,hit,0.6138503864991457,0.23953436279711654,0.14661525070373782,0.6138503864991457,0.22195753641738764,0.6138503864991457,11240,My Beautiful Laundrette,My Beautiful Laundrette
hit,flop,0.3898399338149974,0.3065001653585925,0.3898399338149974,0.30365990082641026,0.4771605635655118,0.30365990082641026,37686,Super 8,Super 8
hit,flop,0.4193204895875537,0.2749987313975215,0.4193204895875537,0.3056807790149247,0.40305039562341327,0.3056807790149247,14047,The Great Debaters,The Great Debaters
hit,hit,0.584548470371139,0.3087158889932385,0.10673564063562253,0.584548470371139,0.5061989924675709,0.584548470371139,671,Harry Potter and the Philosopher's Stone,Harry Potter and the Philosopher's Stone
hit,flop,0.5563121171612492,0.13854256823580535,0.5563121171612492,0.3051453146029454,0.3233921287692797,0.3051453146029454,44639,Inside Job,Inside Job
average,hit,0.3948101403021712,0.3463120604084357,0.2588777992893931,0.3948101403021712,0.33156141521650934,0.3463120604084357,11439,The Ghost Writer,The Ghost Writer
average,average,0.39140129870555224,0.39140129870555224,0.24860995368650074,0.3599887476079471,0.3905926598957916,0.39140129870555224,41216,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole
flop,flop,0.5168619668428821,0.283022562442293,0.5168619668428821,0.20011547071482494,0.44095595782353103,0.5168619668428821,12257,Home Fries,Home Fries
hit,average,0.4399507879528718,0.4399507879528718,0.419168900749868,0.1408803112972602,0.30757676973638476,0.1408803112972602,199,Star Trek: First Contact,Star Trek: First Contact
hit,average,0.49980213546090974,0.49980213546090974,0.03832145994759301,0.4618764045914973,0.34045621658304953,0.4618764045914973,2048,"I, Robot","I, Robot"
hit,flop,0.35343075420649944,0.34519002006517996,0.35343075420649944,0.3013792257283206,0.37436761188723605,0.3013792257283206,328425,The Gift,The Gift
flop,average,0.4343580737380941,0.4343580737380941,0.20251879390537816,0.36312313235652777,0.29587838130690136,0.20251879390537816,10199,The Tale of Despereaux,The Tale of Despereaux
hit,average,0.38541755232098757,0.38541755232098757,0.2521653955008006,0.36241705217821185,0.3103728200140606,0.36241705217821185,8916,Antz,Antz
hit,hit,0.5027887468179489,0.131584923072586,0.36562633010946505,0.5027887468179489,0.6916532558227901,0.5027887468179489,4251,Veer-Zaara,Veer-Zaara
flop,flop,0.5196719778412753,0.24435730692531596,0.5196719778412753,0.23597071523340873,0.3459020022517332,0.5196719778412753,27004,Ca$h,Ca$h
hit,hit,0.7097792217630279,0.058809926871253755,0.23141085136571843,0.7097792217630279,0.3362657141810531,0.7097792217630279,27191,The Greatest Show on Earth,The Greatest Show on Earth
average,average,0.40416161317031507,0.40416161317031507,0.247371704482812,0.348466682346873,0.34209065379245324,0.40416161317031507,309809,The Little Prince,The Little Prince
flop,flop,0.44554354945370866,0.37932127003846805,0.44554354945370866,0.17513518050782323,0.39058797853816907,0.44554354945370866,77948,The Cold Light of Day,The Cold Light of Day
flop,flop,0.4552206356290267,0.23415639290794837,0.4552206356290267,0.310622971463025,0.2962380431199437,0.4552206356290267,88005,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World
flop,hit,0.35925115990683204,0.3002987705097629,0.34045006958340507,0.35925115990683204,0.3988985074657334,0.34045006958340507,8952,I Love You Phillip Morris,I Love You Phillip Morris
hit,hit,0.9143643035819022,0.038967056097807304,0.046668640320290396,0.9143643035819022,0.32495646808970907,0.9143643035819022,10895,Pinocchio,Pinocchio
flop,average,0.5396969215561919,0.5396969215561919,0.25552930497866133,0.20477377346514689,0.20706652548125232,0.25552930497866133,11260,Meet Dave,Meet Dave
hit,hit,0.5389375840127618,0.20388633923930016,0.257176076747938,0.5389375840127618,0.36208024809465716,0.5389375840127618,205220,Philomena,Philomena
hit,hit,0.9260716112971805,0.040169596041779054,0.03375879266104045,0.9260716112971805,0.5583135032947412,0.9260716112971805,948,Halloween,Halloween
flop,average,0.5285922002574834,0.5285922002574834,0.37539936222800957,0.09600843751450698,0.4073401823856868,0.37539936222800957,9923,Domino,Domino
flop,hit,0.46446096823221816,0.2919075725628405,0.24363145920494128,0.46446096823221816,0.36171206410067525,0.24363145920494128,306745,Freeheld,Freeheld
average,hit,0.3620386405395302,0.3079558274157487,0.3300055320447211,0.3620386405395302,0.2585689724316775,0.3079558274157487,48231,A Dangerous Method,A Dangerous Method
average,average,0.3781532315820034,0.3781532315820034,0.3237692702905886,0.2980774981274081,0.3565312961866336,0.3781532315820034,39514,RED,RED
flop,flop,0.6061115498031877,0.22013858019691895,0.6061115498031877,0.17374986999989334,0.47470557606222347,0.6061115498031877,46849,Eye of the Dolphin,Eye of the Dolphin
average,hit,0.4362985025530336,0.4273158302474934,0.13638566719947298,0.4362985025530336,0.3520983102202639,0.4273158302474934,72197,The Pirates! In an Adventure with Scientists!,The Pirates! In an Adventure with Scientists!
hit,hit,0.5540450935801836,0.35573462287812596,0.09022028354169047,0.5540450935801836,0.4870394943495515,0.5540450935801836,1930,The Amazing Spider-Man,The Amazing Spider-Man
flop,flop,0.5646887356024509,0.27751690722499234,0.5646887356024509,0.1577943571725568,0.3676015931312053,0.5646887356024509,13991,College,College
hit,flop,0.7035720010610385,0.2380208493623117,0.7035720010610385,0.05840714957664989,0.2474616939457657,0.05840714957664989,13972,The Women,The Women
hit,average,0.4419870240414739,0.4419870240414739,0.34625354407442616,0.2117594318840999,0.3434808435903101,0.2117594318840999,42684,Skyline,Skyline
hit,hit,0.6272245273139347,0.35257483771177217,0.02020063497429311,0.6272245273139347,0.2832467860034566,0.6272245273139347,99861,Avengers: Age of Ultron,Avengers: Age of Ultron
average,hit,0.5965556707660332,0.24263071194853553,0.16081361728543134,0.5965556707660332,0.20223298218137198,0.24263071194853553,16353,Ong Bak 2,Ong Bak 2
hit,flop,0.40524588347935064,0.29648763485987273,0.40524588347935064,0.29826648166077674,0.27299197079474297,0.29826648166077674,157386,The Spectacular Now,The Spectacular Now
hit,flop,0.5214601917410082,0.2665526267902615,0.5214601917410082,0.2119871814687303,0.39945717502763,0.2119871814687303,943,Lethal Weapon 3,Lethal Weapon 3
average,flop,0.6339624403837788,0.2558000670960472,0.6339624403837788,0.11023749252017391,0.2639356875671992,0.2558000670960472,11022,Narc,Narc
hit,hit,0.5078278247066965,0.20974126536138252,0.2824309099319209,0.5078278247066965,0.6415838050465764,0.5078278247066965,22894,Legion,Legion
flop,flop,0.5434307078500775,0.28568337337782274,0.5434307078500775,0.17088591877209972,0.40461530985519756,0.5434307078500775,20697,Ready to Rumble,Ready to Rumble
flop,average,0.48468093051119526,0.48468093051119526,0.36427694247000675,0.15104212701879793,0.2714022451705474,0.36427694247000675,1997,Two Brothers,Deux frères
hit,average,0.44427254616593703,0.44427254616593703,0.24847622140484582,0.3072512324292171,0.35004824187572264,0.3072512324292171,140823,Saving Mr. Banks,Saving Mr. Banks
average,flop,0.44088267808468373,0.3335534053878416,0.44088267808468373,0.22556391652747476,0.3390281624110253,0.3335534053878416,12569,Extract,Extract
average,average,0.3430759273275016,0.3430759273275016,0.3354453847077044,0.32147868796479395,0.24141202058120617,0.3430759273275016,10364,Catch-22,Catch-22
hit,flop,0.4080019310222602,0.24691646206321527,0.4080019310222602,0.3450816069145245,0.4253106765684791,0.3450816069145245,1637,Speed,Speed
average,average,0.4760986818347672,0.4760986818347672,0.24126449757267038,0.2826368205925623,0.36733025719901286,0.4760986818347672,10368,Tea with Mussolini,Tea with Mussolini
hit,hit,0.41544186099015673,0.3626565131218398,0.22190162588800338,0.41544186099015673,0.40709067003342664,0.41544186099015673,8645,The Happening,The Happening
hit,flop,0.4834837060601489,0.27142986823658116,0.4834837060601489,0.24508642570326994,0.2651448717031833,0.24508642570326994,24266,The Man from Snowy River,The Man from Snowy River
flop,hit,0.4058960902216382,0.2495872314402737,0.344516678338088,0.4058960902216382,0.23065876009759984,0.344516678338088,26428,Agora,Agora
hit,hit,0.6664534073493398,0.17886615230084038,0.15468044034981984,0.6664534073493398,0.4277375122907338,0.6664534073493398,380,Rain Man,Rain Man
hit,flop,0.5326555876458545,0.3551576230363347,0.5326555876458545,0.11218678931781076,0.14614361711154034,0.11218678931781076,9759,Cellular,Cellular
flop,average,0.42525364124320264,0.42525364124320264,0.372734975357948,0.2020113833988494,0.2882461180944805,0.372734975357948,5955,The Pledge,The Pledge
flop,average,0.47742280463028014,0.47742280463028014,0.3602681296159215,0.16230906575379836,0.29859234382164573,0.3602681296159215,3489,88 Minutes,88 Minutes
flop,flop,0.5235512821816298,0.34328036573344456,0.5235512821816298,0.13316835208492547,0.40603904030697086,0.5235512821816298,18947,The Boat That Rocked,The Boat That Rocked
flop,flop,0.6153971357262065,0.2767924358475069,0.6153971357262065,0.10781042842628663,0.3534640561348674,0.6153971357262065,47502,Faithful,Faithful
hit,hit,0.6721722311230197,0.184288041323216,0.1435397275537643,0.6721722311230197,0.5700173682235488,0.6721722311230197,11336,The Dead Zone,The Dead Zone
flop,average,0.49053570704420324,0.49053570704420324,0.4014691508539099,0.10799514210188689,0.2967671690918083,0.4014691508539099,13536,City By The Sea,City By The Sea
average,average,0.3948094950660472,0.3948094950660472,0.3043155544409227,0.30087495049303015,0.3178467371767087,0.3948094950660472,11451,Herbie Fully Loaded,Herbie Fully Loaded
flop,average,0.4594569647945092,0.4594569647945092,0.32750480160641154,0.21303823359907922,0.41891307773224706,0.32750480160641154,5550,RoboCop 3,RoboCop 3
hit,flop,0.3491276495613515,0.31574479818690115,0.3491276495613515,0.3351275522517473,0.3024248910378796,0.3351275522517473,9281,Witness,Witness
